date,area_number,highest_group_number,changed
02/01/06,364,33,x
02/01/06,365,31,
02/01/06,366,31,
02/01/06,367,31,
02/01/06,368,31,
02/01/06,369,31,
02/01/06,370,31,
02/01/06,371,31,
02/01/06,372,31,
02/01/06,373,31,
02/01/06,374,31,
02/01/06,375,31,
02/01/06,376,31,
02/01/06,377,31,
02/01/06,378,31,
02/01/06,379,31,
02/01/06,380,31,
02/01/06,381,31,
02/01/06,382,31,
02/01/06,383,31,
02/01/06,384,31,
02/01/06,385,31,
02/01/06,386,31,
02/01/06,387,27,
02/01/06,388,27,
02/01/06,389,27,
02/01/06,390,27,
02/01/06,391,27,
02/01/06,392,27,
02/01/06,393,25,
02/01/06,394,25,
02/01/06,395,25,
02/01/06,396,25,
02/01/06,397,25,
02/01/06,398,25,
02/01/06,399,25,
02/01/06,400,65,
02/01/06,401,65,
02/01/06,402,65,
02/01/06,403,65,x
02/01/06,404,63,
02/01/06,405,63,
02/01/06,406,63,
02/01/06,407,63,
02/01/06,408,99,
02/01/06,409,99,
02/01/06,410,99,
02/01/06,411,99,
02/01/06,412,99,
02/01/06,413,99,
02/01/06,414,99,
02/01/06,415,99,
02/01/06,416,59,
02/01/06,417,59,
02/01/06,418,59,
02/01/06,419,59,
02/01/06,420,59,
02/01/06,421,59,
02/01/06,422,59,x
02/01/06,423,57,
02/01/06,424,57,
02/01/06,425,99,
02/01/06,426,97,
02/01/06,427,97,
02/01/06,428,97,
02/01/06,429,99,
02/01/06,430,99,
02/01/06,431,99,
02/01/06,432,99,
02/01/06,433,99,
02/01/06,434,99,
02/01/06,435,99,
02/01/06,436,99,
02/01/06,437,99,
02/01/06,438,99,
02/01/06,439,99,
02/01/06,440,21,
02/01/06,441,21,
02/01/06,442,21,
02/01/06,443,21,
02/01/06,444,21,
02/01/06,445,21,x
02/01/06,446,19,
02/01/06,447,19,
02/01/06,448,19,
02/01/06,449,99,
02/01/06,450,99,
02/01/06,451,99,
02/01/06,452,99,
02/01/06,453,99,
02/01/06,454,99,
02/01/06,455,99,
02/01/06,456,99,
02/01/06,457,99,
02/01/06,458,99,
02/01/06,459,99,
02/01/06,460,99,
02/01/06,461,99,
02/01/06,462,99,
02/01/06,463,99,
02/01/06,464,99,
02/01/06,465,99,
02/01/06,466,99,
02/01/06,467,99,
02/01/06,468,47,
02/01/06,469,47,
02/01/06,470,47,
02/01/06,471,47,
02/01/06,472,47,
02/01/06,473,47,
02/01/06,474,47,
02/01/06,475,47,x
02/01/06,476,45,
02/01/06,477,45,
02/01/06,478,35,
02/01/06,479,35,
02/01/06,480,35,
02/01/06,481,35,
02/01/06,482,35,
02/01/06,483,35,
02/01/06,484,35,
02/01/06,485,35,
02/01/06,486,23,
02/01/06,487,23,
02/01/06,488,23,
02/01/06,489,23,
02/01/06,490,23,
02/01/06,491,23,
02/01/06,492,23,
02/01/06,493,23,
02/01/06,494,23,
02/01/06,495,23,
02/01/06,496,21,
02/01/06,497,21,
02/01/06,498,21,
02/01/06,499,21,
02/01/06,500,21,
02/01/06,501,31,
02/01/06,502,31,
02/01/06,503,37,
02/01/06,504,37,
02/01/06,505,49,
02/01/06,506,49,
02/01/06,507,49,
02/01/06,508,49,
02/01/06,509,25,
02/01/06,510,25,
02/01/06,511,25,
02/01/06,512,25,
02/01/06,513,25,
02/01/06,514,25,
02/01/06,515,23,
02/01/06,516,41,
02/01/06,517,41,
02/01/06,518,73,
02/01/06,519,73,x
02/01/06,520,51,
02/01/06,521,99,
02/01/06,522,99,
02/01/06,523,99,
02/01/06,524,99,
02/01/06,525,99,
02/01/06,526,99,
02/01/06,527,99,
02/01/06,528,99,
02/01/06,529,99,
02/01/06,530,99,
02/01/06,531,59,x
02/01/06,532,57,
02/01/06,533,57,
02/01/06,534,57,
02/01/06,535,57,
02/01/06,536,57,
02/01/06,537,57,
02/01/06,538,57,
02/01/06,539,57,
02/01/06,540,71,x
02/01/06,541,69,
02/01/06,542,69,
02/01/06,543,69,
02/01/06,544,69,
02/01/06,545,99,
02/01/06,546,99,
02/01/06,547,99,
02/01/06,548,99,
02/01/06,549,99,
02/01/06,550,99,
02/01/06,551,99,
02/01/06,552,99,
02/01/06,553,99,
02/01/06,554,99,
02/01/06,555,99,
02/01/06,556,99,
02/01/06,557,99,
02/01/06,558,99,
02/01/06,559,99,
02/01/06,560,99,
02/01/06,561,99,
02/01/06,562,99,
02/01/06,563,99,
02/01/06,564,99,
02/01/06,565,99,
02/01/06,566,99,
02/01/06,567,99,
02/01/06,568,99,
02/01/06,569,99,
02/01/06,570,99,
02/01/06,571,99,
02/01/06,572,99,
02/01/06,573,99,
02/01/06,574,45,
02/01/06,575,99,
02/01/06,576,99,
02/01/06,577,41,
02/01/06,578,41,
02/01/06,579,39,
02/01/06,580,37,
02/01/06,581,99,
02/01/06,582,99,
02/01/06,583,99,
02/01/06,584,99,
02/01/06,585,99,
02/01/06,586,57,
02/01/06,587,97,
02/01/06,589,99,
02/01/06,590,99,
02/01/06,591,99,
02/01/06,592,99,
02/01/06,593,99,
02/01/06,594,99,
02/01/06,595,99,
02/01/06,596,80,
02/01/06,597,80,
02/01/06,598,80,x
02/01/06,599,78,
02/01/06,600,99,
02/01/06,601,99,
02/01/06,602,55,
02/01/06,603,55,
02/01/06,604,55,
02/01/06,605,55,
02/01/06,606,55,
02/01/06,607,55,
02/01/06,608,55,
02/01/06,609,55,x
02/01/06,610,55,x
02/01/06,611,55,x
02/01/06,612,55,x
02/01/06,613,55,x
02/01/06,614,55,x
02/01/06,615,53,
02/01/06,616,53,
02/01/06,617,53,
02/01/06,618,53,
02/01/06,619,53,
02/01/06,620,53,
02/01/06,621,53,
02/01/06,622,53,
02/01/06,623,53,
02/01/06,624,53,
02/01/06,625,53,
02/01/06,626,53,
02/01/06,627,02,
02/01/06,628,02,
02/01/06,629,02,
02/01/06,630,02,x
02/01/06,631,02,x
02/01/06,632,02,x
02/01/06,633,02,x
02/01/06,634,98,
02/01/06,635,98,
02/01/06,636,98,
02/01/06,637,98,
02/01/06,638,98,
02/01/06,639,98,
02/01/06,640,98,
02/01/06,641,98,
02/01/06,642,98,
02/01/06,643,98,
02/01/06,644,98,
02/01/06,645,98,
02/01/06,646,86,
02/01/06,647,84,
02/01/06,648,40,x
02/01/06,649,38,
02/01/06,650,38,
02/01/06,651,38,
02/01/06,652,38,
02/01/06,653,36,
02/01/06,654,22,
02/01/06,655,22,
02/01/06,656,22,x
02/01/06,657,20,
02/01/06,658,20,
02/01/06,659,12,
02/01/06,660,12,
02/01/06,661,12,x
02/01/06,662,10,
02/01/06,663,10,
02/01/06,664,10,
02/01/06,665,10,
02/01/06,667,28,
02/01/06,668,28,
02/01/06,669,28,
02/01/06,670,28,
02/01/06,671,28,
02/01/06,672,28,x
02/01/06,673,28,x
02/01/06,674,26,
02/01/06,675,26,
02/01/06,676,10,
02/01/06,677,10,
02/01/06,678,09,
02/01/06,679,09,
02/01/06,680,74,x
02/01/06,681,09,
02/01/06,682,09,
02/01/06,683,09,
02/01/06,684,09,
02/01/06,685,09,
02/01/06,686,09,
02/01/06,687,09,
02/01/06,688,09,x
02/01/06,689,07,
02/01/06,690,07,
02/01/06,691,03,
02/01/06,692,03,
02/01/06,693,03,
02/01/06,694,03,
02/01/06,695,03,
02/01/06,696,03,x
02/01/06,697,01,
02/01/06,698,01,
02/01/06,699,01,
02/01/06,700,18,
02/01/06,701,18,
02/01/06,702,18,
02/01/06,703,18,
02/01/06,704,18,
02/01/06,705,18,
02/01/06,706,18,
02/01/06,707,18,
02/01/06,708,18,
02/01/06,709,18,
02/01/06,710,18,
02/01/06,711,18,
02/01/06,712,18,
02/01/06,713,18,
02/01/06,714,18,
02/01/06,715,18,
02/01/06,716,18,
02/01/06,717,18,
02/01/06,718,18,
02/01/06,719,18,
02/01/06,720,18,
02/01/06,721,18,
02/01/06,722,18,
02/01/06,723,18,
02/01/06,724,28,
02/01/06,725,18,
02/01/06,726,18,
02/01/06,727,10,
02/01/06,728,14,
02/01/06,729,07,
02/01/06,730,05,
02/01/06,731,05,
02/01/06,732,05,
02/01/06,733,05,
02/01/06,750,05,x
02/01/06,751,03,
02/01/06,756,01,
02/01/06,757,01,
02/01/06,758,01,
02/01/06,759,01,
02/01/06,760,01,x
02/01/06,764,60,
02/01/06,765,60,x
02/01/06,766,46,
02/01/06,767,46,
02/01/06,768,46,x
02/01/06,769,46,x
02/01/06,770,46,x
02/01/06,771,44,
02/01/06,772,44,
01/03/06,001,04,
01/03/06,002,02,
01/03/06,003,02,
01/03/06,004,06,
01/03/06,005,06,
01/03/06,006,06,
01/03/06,007,06,
01/03/06,008,90,x
01/03/06,009,88,
01/03/06,010,88,
01/03/06,011,88,
01/03/06,012,88,
01/03/06,013,88,
01/03/06,014,88,
01/03/06,015,88,
01/03/06,016,88,
01/03/06,017,88,
01/03/06,018,88,
01/03/06,019,88,
01/03/06,020,88,
01/03/06,021,88,
01/03/06,022,88,
01/03/06,023,88,
01/03/06,024,88,
01/03/06,025,88,
01/03/06,026,88,
01/03/06,027,88,
01/03/06,028,88,
01/03/06,029,88,
01/03/06,030,88,
01/03/06,031,88,
01/03/06,032,88,
01/03/06,033,88,x
01/03/06,034,86,
01/03/06,035,72,
01/03/06,036,70,
01/03/06,037,70,
01/03/06,038,70,
01/03/06,039,70,
01/03/06,040,08,
01/03/06,041,08,
01/03/06,042,08,
01/03/06,043,08,
01/03/06,044,08,
01/03/06,045,08,
01/03/06,046,08,
01/03/06,047,08,
01/03/06,048,08,x
01/03/06,049,06,
01/03/06,050,94,
01/03/06,051,94,
01/03/06,052,94,
01/03/06,053,94,
01/03/06,054,94,
01/03/06,055,94,
01/03/06,056,94,
01/03/06,057,94,
01/03/06,058,94,
01/03/06,059,94,
01/03/06,060,94,
01/03/06,061,94,
01/03/06,062,94,
01/03/06,063,94,
01/03/06,064,94,
01/03/06,065,94,
01/03/06,066,94,
01/03/06,067,94,
01/03/06,068,94,
01/03/06,069,94,
01/03/06,070,94,
01/03/06,071,94,
01/03/06,072,94,
01/03/06,073,94,
01/03/06,074,94,
01/03/06,075,94,
01/03/06,076,94,
01/03/06,077,94,
01/03/06,078,94,
01/03/06,079,94,
01/03/06,080,94,
01/03/06,081,94,
01/03/06,082,94,
01/03/06,083,94,
01/03/06,084,94,
01/03/06,085,94,
01/03/06,086,94,
01/03/06,087,94,
01/03/06,088,94,
01/03/06,089,94,
01/03/06,090,94,
01/03/06,091,94,
01/03/06,092,94,
01/03/06,093,94,
01/03/06,094,94,
01/03/06,095,94,
01/03/06,096,94,
01/03/06,097,94,
01/03/06,098,94,
01/03/06,099,94,
01/03/06,100,94,
01/03/06,101,94,
01/03/06,102,94,
01/03/06,103,94,
01/03/06,104,94,
01/03/06,105,94,
01/03/06,106,94,
01/03/06,107,94,
01/03/06,108,94,
01/03/06,109,94,
01/03/06,110,94,
01/03/06,111,94,
01/03/06,112,94,
01/03/06,113,94,
01/03/06,114,94,
01/03/06,115,94,
01/03/06,116,94,
01/03/06,117,94,
01/03/06,118,94,
01/03/06,119,94,
01/03/06,120,94,
01/03/06,121,94,
01/03/06,122,94,
01/03/06,123,94,
01/03/06,124,94,
01/03/06,125,94,
01/03/06,126,94,
01/03/06,127,94,x
01/03/06,128,94,x
01/03/06,129,94,x
01/03/06,130,92,
01/03/06,131,92,
01/03/06,132,92,
01/03/06,133,92,
01/03/06,134,92,
01/03/06,135,17,
01/03/06,136,17,x
01/03/06,137,15,
01/03/06,138,15,
01/03/06,139,15,
01/03/06,140,15,
01/03/06,141,15,
01/03/06,142,15,
01/03/06,143,15,
01/03/06,144,15,
01/03/06,145,15,
01/03/06,146,15,
01/03/06,147,15,
01/03/06,148,15,
01/03/06,149,15,
01/03/06,150,15,
01/03/06,151,15,
01/03/06,152,15,
01/03/06,153,15,
01/03/06,154,15,
01/03/06,155,15,
01/03/06,156,15,
01/03/06,157,15,
01/03/06,158,15,
01/03/06,159,82,
01/03/06,160,82,
01/03/06,161,82,
01/03/06,162,82,
01/03/06,163,82,
01/03/06,164,82,
01/03/06,165,82,
01/03/06,166,82,
01/03/06,167,82,
01/03/06,168,82,
01/03/06,169,82,
01/03/06,170,82,
01/03/06,171,82,
01/03/06,172,82,
01/03/06,173,82,
01/03/06,174,82,
01/03/06,175,82,
01/03/06,176,82,
01/03/06,177,82,
01/03/06,178,82,
01/03/06,179,82,
01/03/06,180,82,
01/03/06,181,82,
01/03/06,182,82,
01/03/06,183,82,
01/03/06,184,82,
01/03/06,185,82,
01/03/06,186,82,
01/03/06,187,82,
01/03/06,188,82,
01/03/06,189,82,
01/03/06,190,82,
01/03/06,191,82,
01/03/06,192,82,
01/03/06,193,82,
01/03/06,194,82,
01/03/06,195,82,
01/03/06,196,82,
01/03/06,197,82,
01/03/06,198,82,
01/03/06,199,82,
01/03/06,200,82,x
01/03/06,201,82,x
01/03/06,202,80,
01/03/06,203,80,
01/03/06,204,80,
01/03/06,205,80,
01/03/06,206,80,
01/03/06,207,80,
01/03/06,208,80,
01/03/06,209,80,
01/03/06,210,80,
01/03/06,211,80,
01/03/06,212,73,
01/03/06,213,73,
01/03/06,214,73,
01/03/06,215,73,
01/03/06,216,73,
01/03/06,217,73,
01/03/06,218,73,
01/03/06,219,73,
01/03/06,220,73,x
01/03/06,221,02,
01/03/06,222,02,
01/03/06,223,99,
01/03/06,224,99,
01/03/06,225,99,
01/03/06,226,99,
01/03/06,227,99,
01/03/06,228,99,
01/03/06,229,99,
01/03/06,230,99,
01/03/06,231,99,
01/03/06,232,53,
01/03/06,233,51,
01/03/06,234,51,
01/03/06,235,51,
01/03/06,236,51,
01/03/06,237,99,
01/03/06,238,99,
01/03/06,239,99,
01/03/06,240,99,
01/03/06,241,99,
01/03/06,242,99,
01/03/06,243,99,
01/03/06,244,99,
01/03/06,245,99,
01/03/06,246,99,
01/03/06,247,99,
01/03/06,248,99,
01/03/06,249,99,
01/03/06,250,99,
01/03/06,251,99,
01/03/06,252,99,
01/03/06,253,99,
01/03/06,254,99,
01/03/06,255,99,
01/03/06,256,99,
01/03/06,257,99,
01/03/06,258,99,
01/03/06,259,99,
01/03/06,260,99,
01/03/06,261,99,
01/03/06,262,99,
01/03/06,263,99,
01/03/06,264,99,
01/03/06,265,99,
01/03/06,266,99,
01/03/06,267,99,
01/03/06,268,11,
01/03/06,269,11,
01/03/06,270,11,
01/03/06,271,11,
01/03/06,272,11,
01/03/06,273,11,
01/03/06,274,11,
01/03/06,275,11,
01/03/06,276,11,
01/03/06,277,11,
01/03/06,278,11,
01/03/06,279,11,
01/03/06,280,11,
01/03/06,281,11,
01/03/06,282,11,
01/03/06,283,11,
01/03/06,284,11,
01/03/06,285,11,
01/03/06,286,11,
01/03/06,287,11,
01/03/06,288,11,
01/03/06,289,11,
01/03/06,290,11,x
01/03/06,291,11,x
01/03/06,292,08,
01/03/06,293,08,
01/03/06,294,08,
01/03/06,295,08,
01/03/06,296,08,
01/03/06,297,08,
01/03/06,298,08,
01/03/06,299,08,
01/03/06,300,08,
01/03/06,301,08,
01/03/06,302,08,
01/03/06,303,29,
01/03/06,304,29,
01/03/06,305,29,
01/03/06,306,29,
01/03/06,307,29,
01/03/06,308,29,
01/03/06,309,29,
01/03/06,310,29,
01/03/06,311,29,
01/03/06,312,29,
01/03/06,313,29,
01/03/06,314,29,
01/03/06,315,29,x
01/03/06,316,29,x
01/03/06,317,27,
01/03/06,318,04,
01/03/06,319,04,
01/03/06,320,04,
01/03/06,321,04,
01/03/06,322,04,
01/03/06,323,04,
01/03/06,324,04,
01/03/06,325,04,
01/03/06,326,04,
01/03/06,327,04,
01/03/06,328,04,
01/03/06,329,04,
01/03/06,330,04,
01/03/06,331,04,
01/03/06,332,04,
01/03/06,333,04,
01/03/06,334,04,
01/03/06,335,04,
01/03/06,336,04,
01/03/06,337,04,
01/03/06,338,04,
01/03/06,339,04,
01/03/06,340,04,
01/03/06,341,04,
01/03/06,342,04,
01/03/06,343,04,
01/03/06,344,04,
01/03/06,345,04,
01/03/06,346,04,
01/03/06,347,04,
01/03/06,348,04,
01/03/06,349,04,
01/03/06,350,04,
01/03/06,351,04,
01/03/06,352,04,
01/03/06,353,04,x
01/03/06,354,04,x
01/03/06,355,04,x
01/03/06,356,02,
01/03/06,357,02,
01/03/06,358,02,
01/03/06,359,02,
01/03/06,360,02,
01/03/06,361,02,
01/03/06,362,33,
01/03/06,363,33,x
01/03/06,364,31,
01/03/06,365,31,
01/03/06,366,31,
01/03/06,367,31,
01/03/06,368,31,
01/03/06,369,31,
01/03/06,370,31,
01/03/06,371,31,
01/03/06,372,31,
01/03/06,373,31,
01/03/06,374,31,
01/03/06,375,31,
01/03/06,376,31,
01/03/06,377,31,
01/03/06,378,31,
01/03/06,379,31,
01/03/06,380,31,
01/03/06,381,31,
01/03/06,382,31,
01/03/06,383,31,
01/03/06,384,31,
01/03/06,385,31,
01/03/06,386,31,
01/03/06,387,27,
01/03/06,388,27,
01/03/06,389,27,
01/03/06,390,27,
01/03/06,391,27,
01/03/06,392,27,x
01/03/06,393,25,
01/03/06,394,25,
01/03/06,395,25,
01/03/06,396,25,
01/03/06,397,25,
01/03/06,398,25,
01/03/06,399,25,
01/03/06,400,65,
01/03/06,401,65,
01/03/06,402,65,
01/03/06,403,63,
01/03/06,404,63,
01/03/06,405,63,
01/03/06,406,63,
01/03/06,407,63,
01/03/06,408,99,
01/03/06,409,99,
01/03/06,410,99,
01/03/06,411,99,
01/03/06,412,99,
01/03/06,413,99,
01/03/06,414,99,
01/03/06,415,99,
01/03/06,416,59,
01/03/06,417,59,
01/03/06,418,59,
01/03/06,419,59,
01/03/06,420,59,
01/03/06,421,59,
01/03/06,422,57,
01/03/06,423,57,
01/03/06,424,57,
01/03/06,425,99,x
01/03/06,426,97,
01/03/06,427,97,
01/03/06,428,97,
01/03/06,429,99,
01/03/06,430,99,
01/03/06,431,99,
01/03/06,432,99,
01/03/06,433,99,
01/03/06,434,99,
01/03/06,435,99,
01/03/06,436,99,
01/03/06,437,99,
01/03/06,438,99,
01/03/06,439,99,
01/03/06,440,21,
01/03/06,441,21,
01/03/06,442,21,
01/03/06,443,21,
01/03/06,444,21,
01/03/06,445,19,
01/03/06,446,19,
01/03/06,447,19,
01/03/06,448,19,
01/03/06,449,99,
01/03/06,450,99,
01/03/06,451,99,
01/03/06,452,99,
01/03/06,453,99,
01/03/06,454,99,
01/03/06,455,99,
01/03/06,456,99,
01/03/06,457,99,
01/03/06,458,99,
01/03/06,459,99,
01/03/06,460,99,
01/03/06,461,99,
01/03/06,462,99,
01/03/06,463,99,
01/03/06,464,99,
01/03/06,465,99,
01/03/06,466,99,
01/03/06,467,99,
01/03/06,468,47,
01/03/06,469,47,
01/03/06,470,47,
01/03/06,471,47,
01/03/06,472,47,
01/03/06,473,47,
01/03/06,474,47,x
01/03/06,475,45,
01/03/06,476,45,
01/03/06,477,45,
01/03/06,478,35,
01/03/06,479,35,
01/03/06,480,35,
01/03/06,481,35,
01/03/06,482,35,
01/03/06,483,35,
01/03/06,484,35,
01/03/06,485,35,x
01/03/06,486,23,
01/03/06,487,23,
01/03/06,488,23,
01/03/06,489,23,
01/03/06,490,23,
01/03/06,491,23,
01/03/06,492,23,
01/03/06,493,23,
01/03/06,494,23,
01/03/06,495,23,x
01/03/06,496,21,
01/03/06,497,21,
01/03/06,498,21,
01/03/06,499,21,
01/03/06,500,21,
01/03/06,501,31,
01/03/06,502,31,
01/03/06,503,37,
01/03/06,504,37,
01/03/06,505,49,
01/03/06,506,49,
01/03/06,507,49,
01/03/06,508,49,
01/03/06,509,25,
01/03/06,510,25,
01/03/06,511,25,
01/03/06,512,25,
01/03/06,513,25,
01/03/06,514,25,x
01/03/06,515,23,
01/03/06,516,41,
01/03/06,517,41,
01/03/06,518,73,
01/03/06,519,71,
01/03/06,520,51,
01/03/06,521,99,
01/03/06,522,99,
01/03/06,523,99,
01/03/06,524,99,
01/03/06,525,99,
01/03/06,526,99,
01/03/06,527,99,
01/03/06,528,99,
01/03/06,529,99,
01/03/06,530,99,
01/03/06,531,57,
01/03/06,532,57,
01/03/06,533,57,
01/03/06,534,57,
01/03/06,535,57,
01/03/06,536,57,
01/03/06,537,57,
01/03/06,538,57,
01/03/06,539,57,x
01/03/06,540,69,
01/03/06,541,69,
01/03/06,542,69,
01/03/06,543,69,
01/03/06,544,69,
01/03/06,545,99,
01/03/06,546,99,
01/03/06,547,99,
01/03/06,548,99,
01/03/06,549,99,
01/03/06,550,99,
01/03/06,551,99,
01/03/06,552,99,
01/03/06,553,99,
01/03/06,554,99,
01/03/06,555,99,
01/03/06,556,99,
01/03/06,557,99,
01/03/06,558,99,
01/03/06,559,99,
01/03/06,560,99,
01/03/06,561,99,
01/03/06,562,99,
01/03/06,563,99,
01/03/06,564,99,
01/03/06,565,99,
01/03/06,566,99,
01/03/06,567,99,
01/03/06,568,99,
01/03/06,569,99,
01/03/06,570,99,
01/03/06,571,99,
01/03/06,572,99,
01/03/06,573,99,
01/03/06,574,45,
01/03/06,575,99,
01/03/06,576,99,
01/03/06,577,41,
01/03/06,578,41,x
01/03/06,579,39,
01/03/06,580,37,
01/03/06,581,99,
01/03/06,582,99,
01/03/06,583,99,
01/03/06,584,99,
01/03/06,585,99,
01/03/06,586,57,
01/03/06,587,97,
01/03/06,589,99,
01/03/06,590,99,
01/03/06,591,99,
01/03/06,592,99,
01/03/06,593,99,
01/03/06,594,99,
01/03/06,595,99,
01/03/06,596,80,
01/03/06,597,80,
01/03/06,598,78,
01/03/06,599,78,
01/03/06,600,99,
01/03/06,601,99,
01/03/06,602,55,
01/03/06,603,55,x
01/03/06,604,55,x
01/03/06,605,55,x
01/03/06,606,55,x
01/03/06,607,55,x
01/03/06,608,55,x
01/03/06,609,53,
01/03/06,610,53,
01/03/06,611,53,
01/03/06,612,53,
01/03/06,613,53,
01/03/06,614,53,
01/03/06,615,53,
01/03/06,616,53,
01/03/06,617,53,
01/03/06,618,53,
01/03/06,619,53,
01/03/06,620,53,
01/03/06,621,53,
01/03/06,622,53,
01/03/06,623,53,
01/03/06,624,53,
01/03/06,625,53,
01/03/06,626,53,
01/03/06,627,02,x
01/03/06,628,02,x
01/03/06,629,02,x
01/03/06,630,98,
01/03/06,631,98,
01/03/06,632,98,
01/03/06,633,98,
01/03/06,634,98,
01/03/06,635,98,
01/03/06,636,98,
01/03/06,637,98,
01/03/06,638,98,
01/03/06,639,98,
01/03/06,640,98,
01/03/06,641,98,
01/03/06,642,98,
01/03/06,643,98,
01/03/06,644,98,x
01/03/06,645,98,x
01/03/06,646,86,x
01/03/06,647,84,
01/03/06,648,38,
01/03/06,649,38,
01/03/06,650,38,
01/03/06,651,38,
01/03/06,652,38,x
01/03/06,653,36,
01/03/06,654,22,
01/03/06,655,22,
01/03/06,656,20,
01/03/06,657,20,
01/03/06,658,20,
01/03/06,659,12,
01/03/06,660,12,
01/03/06,661,10,
01/03/06,662,10,
01/03/06,663,10,
01/03/06,664,10,
01/03/06,665,10,
01/03/06,667,28,
01/03/06,668,28,
01/03/06,669,28,
01/03/06,670,28,
01/03/06,671,28,x
01/03/06,672,26,
01/03/06,673,26,
01/03/06,674,26,
01/03/06,675,26,
01/03/06,676,10,
01/03/06,677,10,
01/03/06,678,09,
01/03/06,679,09,
01/03/06,680,72,
01/03/06,681,09,
01/03/06,682,09,
01/03/06,683,09,
01/03/06,684,09,
01/03/06,685,09,
01/03/06,686,09,x
01/03/06,687,09,x
01/03/06,688,07,
01/03/06,689,07,
01/03/06,690,07,
01/03/06,691,03,
01/03/06,692,03,
01/03/06,693,03,
01/03/06,694,03,
01/03/06,695,03,x
01/03/06,696,01,
01/03/06,697,01,
01/03/06,698,01,
01/03/06,699,01,
01/03/06,700,18,
01/03/06,701,18,
01/03/06,702,18,
01/03/06,703,18,
01/03/06,704,18,
01/03/06,705,18,
01/03/06,706,18,
01/03/06,707,18,
01/03/06,708,18,
01/03/06,709,18,
01/03/06,710,18,
01/03/06,711,18,
01/03/06,712,18,
01/03/06,713,18,
01/03/06,714,18,
01/03/06,715,18,
01/03/06,716,18,
01/03/06,717,18,
01/03/06,718,18,
01/03/06,719,18,
01/03/06,720,18,
01/03/06,721,18,
01/03/06,722,18,
01/03/06,723,18,
01/03/06,724,28,
01/03/06,725,18,
01/03/06,726,18,
01/03/06,727,10,
01/03/06,728,14,
01/03/06,729,07,
01/03/06,730,05,
01/03/06,731,05,
01/03/06,732,05,
01/03/06,733,05,
01/03/06,750,03,
01/03/06,751,03,
01/03/06,756,01,
01/03/06,757,01,
01/03/06,758,01,
01/03/06,759,01,
01/03/06,764,60,x
01/03/06,765,58,
01/03/06,766,46,x
01/03/06,767,46,x
01/03/06,768,44,
01/03/06,769,44,
01/03/06,770,44,
01/03/06,771,44,
01/03/06,772,44,x
12/01/05,001,04,
12/01/05,002,02,
12/01/05,003,02,
12/01/05,004,06,
12/01/05,005,06,
12/01/05,006,06,
12/01/05,007,06,x
12/01/05,008,88,
12/01/05,009,88,
12/01/05,010,88,
12/01/05,011,88,
12/01/05,012,88,
12/01/05,013,88,
12/01/05,014,88,
12/01/05,015,88,
12/01/05,016,88,
12/01/05,017,88,
12/01/05,018,88,
12/01/05,019,88,
12/01/05,020,88,
12/01/05,021,88,
12/01/05,022,88,
12/01/05,023,88,
12/01/05,024,88,
12/01/05,025,88,
12/01/05,026,88,
12/01/05,027,88,
12/01/05,028,88,
12/01/05,029,88,
12/01/05,030,88,
12/01/05,031,88,
12/01/05,032,88,x
12/01/05,033,86,
12/01/05,034,86,
12/01/05,035,72,
12/01/05,036,70,
12/01/05,037,70,
12/01/05,038,70,
12/01/05,039,70,
12/01/05,040,08,
12/01/05,041,08,
12/01/05,042,08,
12/01/05,043,08,
12/01/05,044,08,
12/01/05,045,08,
12/01/05,046,08,
12/01/05,047,08,
12/01/05,048,06,
12/01/05,049,06,
12/01/05,050,94,
12/01/05,051,94,
12/01/05,052,94,
12/01/05,053,94,
12/01/05,054,94,
12/01/05,055,94,
12/01/05,056,94,
12/01/05,057,94,
12/01/05,058,94,
12/01/05,059,94,
12/01/05,060,94,
12/01/05,061,94,
12/01/05,062,94,
12/01/05,063,94,
12/01/05,064,94,
12/01/05,065,94,
12/01/05,066,94,
12/01/05,067,94,
12/01/05,068,94,
12/01/05,069,94,
12/01/05,070,94,
12/01/05,071,94,
12/01/05,072,94,
12/01/05,073,94,
12/01/05,074,94,
12/01/05,075,94,
12/01/05,076,94,
12/01/05,077,94,
12/01/05,078,94,
12/01/05,079,94,
12/01/05,080,94,
12/01/05,081,94,
12/01/05,082,94,
12/01/05,083,94,
12/01/05,084,94,
12/01/05,085,94,
12/01/05,086,94,
12/01/05,087,94,
12/01/05,088,94,
12/01/05,089,94,
12/01/05,090,94,
12/01/05,091,94,
12/01/05,092,94,
12/01/05,093,94,
12/01/05,094,94,
12/01/05,095,94,
12/01/05,096,94,
12/01/05,097,94,
12/01/05,098,94,
12/01/05,099,94,
12/01/05,100,94,
12/01/05,101,94,
12/01/05,102,94,
12/01/05,103,94,
12/01/05,104,94,
12/01/05,105,94,
12/01/05,106,94,
12/01/05,107,94,
12/01/05,108,94,
12/01/05,109,94,
12/01/05,110,94,
12/01/05,111,94,
12/01/05,112,94,
12/01/05,113,94,
12/01/05,114,94,
12/01/05,115,94,
12/01/05,116,94,
12/01/05,117,94,
12/01/05,118,94,
12/01/05,119,94,
12/01/05,120,94,
12/01/05,121,94,
12/01/05,122,94,
12/01/05,123,94,
12/01/05,124,94,x
12/01/05,125,94,x
12/01/05,126,94,x
12/01/05,127,92,
12/01/05,128,92,
12/01/05,129,92,
12/01/05,130,92,
12/01/05,131,92,
12/01/05,132,92,
12/01/05,133,92,
